0,2008-03-01T01:54:53.617,34.29688,999.00,A
0,2008-03-01T08:25:31.915,37.03125,999.00,A
0,2008-03-01T15:42:07.660,39.21875,999.00,A
0,2008-03-02T00:07:39.574,42.28125,999.00,A
0,2008-03-02T10:05:06.383,45.23438,999.00,A
0,2008-03-02T18:07:39.574,47.53125,999.00,A
0,2008-03-03T04:05:06.383,50.37500,999.00,A
0,2008-03-03T14:48:30.638,52.78125,999.00,A
0,2008-03-04T03:26:48.511,56.06250,999.00,A
0,2008-03-04T16:28:05.106,59.01563,999.00,A
0,2008-03-05T01:39:34.468,61.53126,999.00,A
1,2008-03-06T07:54:53.617,25.00000,999.00,A
1,2008-03-06T12:07:39.574,29.26563,999.00,A
1,2008-03-06T16:43:24.255,33.85938,999.00,A
1,2008-03-06T21:42:07.660,38.89063,999.00,A
1,2008-03-07T04:35:44.681,45.67188,999.00,A
1,2008-03-07T09:57:26.809,51.68750,999.00,A
1,2008-03-07T14:10:12.766,56.60938,999.00,A
1,2008-03-07T18:45:57.447,63.39063,999.00,A
2,2008-03-15T04:51:03.830,4.54687,999.00,A
2,2008-03-15T08:17:52.340,5.42187,999.00,A
2,2008-03-15T10:58:43.404,6.18750,999.00,A
2,2008-03-15T14:02:33.191,7.39062,999.00,A
2,2008-03-15T18:15:19.149,8.81250,999.00,A
2,2008-03-15T23:37:01.277,10.67187,999.00,A
2,2008-03-16T03:49:47.234,12.64062,999.00,A
2,2008-03-16T08:48:30.638,14.50000,999.00,A
2,2008-03-16T13:47:14.043,16.03125,999.00,A
2,2008-03-16T18:22:58.723,17.56250,999.00,A
2,2008-03-16T21:26:48.511,18.65625,999.00,A
2,2008-03-17T02:02:33.191,19.64063,999.00,A
2,2008-03-17T05:52:20.426,20.95313,999.00,A
2,2008-03-17T09:42:07.660,22.37500,999.00,A
2,2008-03-17T14:17:52.340,23.68750,999.00,A
2,2008-03-17T20:25:31.915,24.78125,999.00,A
2,2008-03-18T00:15:19.149,25.65625,999.00,A
2,2008-03-18T05:14:02.553,26.85938,999.00,A
2,2008-03-18T12:30:38.298,28.39063,999.00,A
2,2008-03-18T18:38:17.872,29.81250,999.00,A
3,2008-03-18T12:30:38.298,4.32812,999.00,A
3,2008-03-18T13:39:34.468,5.75000,999.00,A
3,2008-03-18T16:43:24.255,7.50000,999.00,A
3,2008-03-18T21:42:07.660,9.90625,999.00,A
3,2008-03-19T02:17:52.340,12.75000,999.00,A
3,2008-03-19T06:53:37.021,15.59375,999.00,A
3,2008-03-19T10:20:25.532,17.67188,999.00,A
3,2008-03-19T14:33:11.489,19.42188,999.00,A
3,2008-03-19T21:03:49.787,22.15625,999.00,A
3,2008-03-20T03:57:26.809,25.32813,999.00,A
3,2008-03-20T11:14:02.553,28.71875,999.00,A
3,2008-03-20T18:30:38.298,31.67188,999.00,A
3,2008-03-21T00:15:19.149,34.40625,999.00,A
3,2008-03-21T06:22:58.723,37.14063,999.00,A
3,2008-03-21T16:20:25.532,41.29688,999.00,A
4,2008-03-19T10:20:25.532,4.32812,999.00,A
4,2008-03-19T14:33:11.489,6.40625,999.00,A
4,2008-03-19T18:22:58.723,8.59375,999.00,A
4,2008-03-19T23:21:42.128,11.21875,999.00,A
4,2008-03-20T02:48:30.638,13.62500,999.00,A
4,2008-03-20T07:47:14.043,16.03125,999.00,A
4,2008-03-20T11:37:01.277,18.98438,999.00,A
4,2008-03-20T17:21:42.128,21.82813,999.00,A
4,2008-03-20T22:43:24.255,24.78125,999.00,A
4,2008-03-21T05:37:01.277,28.17188,999.00,A
4,2008-03-21T11:21:42.128,31.78125,999.00,A
4,2008-03-21T19:24:15.319,36.37500,999.00,A
5,2008-03-22T20:17:52.340,4.76562,999.00,A
5,2008-03-23T00:30:38.298,6.07812,999.00,A
5,2008-03-23T03:57:26.809,7.39062,999.00,A
5,2008-03-23T09:19:08.936,8.92187,999.00,A
5,2008-03-23T14:40:51.064,10.45312,999.00,A
5,2008-03-23T20:48:30.638,12.20312,999.00,A
5,2008-03-24T02:56:10.213,13.73438,999.00,A
5,2008-03-24T23:37:01.277,18.43750,999.00,A
5,2008-03-25T06:53:37.021,20.29688,999.00,A
6,2008-03-25T21:26:48.511,4.54687,999.00,A
6,2008-03-25T22:12:45.957,5.75000,999.00,A
6,2008-03-25T23:44:40.851,7.50000,999.00,A
6,2008-03-26T01:16:35.745,9.46875,999.00,A
6,2008-03-26T03:11:29.362,11.00000,999.00,A
6,2008-03-26T03:57:26.809,12.53125,999.00,A
6,2008-03-26T06:15:19.149,14.60938,999.00,A
6,2008-03-26T08:33:11.489,16.46875,999.00,A
6,2008-03-26T11:14:02.553,18.87500,999.00,A
6,2008-03-26T15:03:49.787,21.17188,999.00,A
6,2008-03-26T18:07:39.574,23.35938,999.00,A
6,2008-03-26T21:57:26.809,25.65625,999.00,A
6,2008-03-27T02:33:11.489,27.95313,999.00,A
6,2008-03-27T06:45:57.447,29.70313,999.00,A
6,2008-03-27T10:35:44.681,32.00000,999.00,A
6,2008-03-27T14:02:33.191,33.75000,999.00,A
6,2008-03-27T19:24:15.319,36.26563,999.00,A
6,2008-03-28T00:45:57.447,38.78125,999.00,A
6,2008-03-28T06:07:39.574,41.51563,999.00,A
