0,2008-10-05T03:11:29.362,4.76562,999.00,B
0,2008-10-05T11:37:01.277,6.84375,999.00,B
0,2008-10-05T20:02:33.191,9.35937,999.00,B
0,2008-10-06T07:08:56.170,12.53125,999.00,B
0,2008-10-06T23:37:01.277,19.09375,999.00,B
0,2008-10-07T10:20:25.532,24.01563,999.00,B
0,2008-10-07T19:54:53.617,29.48438,999.00,B
0,2008-10-08T02:25:31.915,34.07813,999.00,B
1,2008-10-21T03:19:08.936,5.75000,999.00,B
1,2008-10-21T09:49:47.234,7.82812,999.00,B
1,2008-10-21T18:15:19.149,10.78125,999.00,B
1,2008-10-22T03:26:48.511,13.95313,999.00,B
1,2008-10-22T17:37:01.277,18.87500,999.00,B
1,2008-10-23T01:39:34.468,22.26563,999.00,B
1,2008-10-23T10:51:03.830,26.42188,999.00,B
1,2008-10-23T18:07:39.574,31.12500,999.00,B
1,2008-10-24T00:15:19.149,35.60938,999.00,B
1,2008-10-24T07:08:56.170,39.87500,999.00,B
2,2008-10-27T07:54:53.617,4.43750,999.00,B
2,2008-10-27T10:12:45.957,5.64062,999.00,B
2,2008-10-27T14:25:31.915,8.15625,999.00,B
2,2008-10-27T18:15:19.149,10.56250,999.00,B
2,2008-10-27T22:28:05.106,13.84375,999.00,B
2,2008-10-28T05:21:42.128,17.23438,999.00,B
2,2008-10-28T13:24:15.319,20.62500,999.00,B
2,2008-10-28T18:00:00.000,24.01563,999.00,B
2,2008-10-29T00:30:38.298,27.62500,999.00,B
2,2008-10-29T04:43:24.255,31.01563,999.00,B
2,2008-10-29T12:00:00.000,34.40625,999.00,B
